2021-05-05 16:25:09,444 | 2997 | proxy.proxy, start_server, 199 | INFO | Server on ('127.0.0.1', 63333)
2021-05-05 16:25:09,444 | 2997 | proxy.proxy, start_server, 202 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-05-05 16:25:56,984 | 3071 | asyncio, default_exception_handler, 1707 | ERROR | Task exception was never retrieved
future: <Task finished name='Task-3' coro=<SwitchHandler.start_server() done, defined at /home/shu/Network/ofcapture/proxy/proxy.py:192> exception=OSError(98, "error while attempting to bind on address ('127.0.0.1', 63333): address already in use")>
Traceback (most recent call last):
  File "/home/shu/Network/ofcapture/proxy/proxy.py", line 198, in start_server
    server = await asyncio.start_server(self.handle_switch, host=self.host, port=self.port)
  File "/usr/lib/python3.8/asyncio/streams.py", line 94, in start_server
    return await loop.create_server(factory, host, port, **kwds)
  File "/usr/lib/python3.8/asyncio/base_events.py", line 1463, in create_server
    raise OSError(err.errno, 'error while attempting '
OSError: [Errno 98] error while attempting to bind on address ('127.0.0.1', 63333): address already in use
2021-05-05 16:25:57,004 | 3071 | asyncio, default_exception_handler, 1707 | ERROR | Task was destroyed but it is pending!
task: <Task pending name='Task-1' coro=<ObservableData.search_data() done, defined at /home/shu/Network/ofcapture/proxy/observable.py:45> wait_for=<Future cancelled>>
2021-05-05 16:26:24,774 | 2997 | proxy.proxy, handle_switch, 216 | INFO | Client ('127.0.0.1', 60998) is connected
2021-05-05 16:26:24,775 | 2997 | proxy.proxy, open_connection, 312 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-05 16:26:24,775 | 2997 | proxy.proxy, create_channel, 147 | DEBUG | no connectable controller
2021-05-05 16:26:26,610 | 2997 | proxy.proxy, handle_switch, 216 | INFO | Client ('127.0.0.1', 32770) is connected
2021-05-05 16:26:26,611 | 2997 | proxy.proxy, open_connection, 312 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-05 16:26:26,613 | 2997 | proxy.proxy, create_channel, 147 | DEBUG | no connectable controller
2021-05-05 16:26:26,614 | 2997 | proxy.proxy, handle_switch, 216 | INFO | Client ('127.0.0.1', 32774) is connected
2021-05-05 16:26:26,616 | 2997 | proxy.proxy, open_connection, 312 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-05 16:26:26,647 | 2997 | proxy.proxy, create_channel, 147 | DEBUG | no connectable controller
2021-05-05 16:26:26,649 | 2997 | proxy.proxy, handle_switch, 216 | INFO | Client ('127.0.0.1', 32776) is connected
2021-05-05 16:26:26,656 | 2997 | proxy.proxy, open_connection, 312 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-05 16:26:26,672 | 2997 | proxy.proxy, create_channel, 147 | DEBUG | no connectable controller
