2021-05-18 14:33:57,883 | 4041 | proxy.proxy, start_server, 224 | INFO | Server on ('127.0.0.1', 63333)
2021-05-18 14:33:58,161 | 4041 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b"\x04\x00\x00\x08\x0c\x02'\x02\x04\x05\x00\x08\x0c\x02'\x03"
2021-05-18 14:33:58,161 | 4041 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:33:58,162 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768bf0d30>
2021-05-18 14:33:58,162 | 4041 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x08\x91\xd9\x97h\x04\x05\x00\x08\x91\xd9\x97i'
2021-05-18 14:33:58,162 | 4041 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:33:58,163 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768c0a190>
2021-05-18 14:33:58,163 | 4041 | api.observer, update, 37 | DEBUG | observed from observable: b"\x04\x00\x00\x08\x0c\x02'\x02\x04\x05\x00\x08\x0c\x02'\x03"
2021-05-18 14:33:58,164 | 4041 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:33:58,165 | 4041 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 4\xb5\r\x0b\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,178 | 4041 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 4\xb5\r\x0b\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,180 | 4041 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 4\xb5\r\x0b\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,180 | 4041 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:33:58,181 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768c0a7c0>
2021-05-18 14:33:58,182 | 4041 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 4\xb5\r\x0b\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,185 | 4041 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'datapath_id': {'enum_ref': None}, 'n_buffers': {'enum_ref': None}, 'n_tables': {'enum_ref': None}, 'auxiliary_id': {'enum_ref': None}, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': {'enum_ref': None}}
2021-05-18 14:33:58,195 | 4041 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P4\xb5\r\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:33:58,202 | 4041 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P4\xb5\r\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:33:58,207 | 4041 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P4\xb5\r\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:33:58,212 | 4041 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:33:58,218 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768bf0d30>
2021-05-18 14:33:58,219 | 4041 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x12\x00\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P4\xb5\r\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:33:58,219 | 4041 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:33:58,220 | 4041 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \x91\xd9\x97i\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,223 | 4041 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \x91\xd9\x97i\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,224 | 4041 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \x91\xd9\x97i\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,225 | 4041 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:33:58,229 | 4041 | proxy.proxy, handle_switch, 255 | DEBUG | read b"\x04\x06\x00 \x0c\x02'\x03\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00"
2021-05-18 14:33:58,229 | 4041 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b"\x04\x06\x00 \x0c\x02'\x03\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00"
2021-05-18 14:33:58,233 | 4041 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b"\x04\x06\x00 \x0c\x02'\x03\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00"
2021-05-18 14:33:58,233 | 4041 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:33:58,234 | 4041 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x13\x02\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00Bm\t\xa4JO\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x02(\x19dp\x8a\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\x1a\x17\xe9\xcd%z\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00\x8e8\xd3\xcc]\xfc\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xea\x00X\xc0\x0cp\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x006\x96\xea)\x1eh\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x1a\xd7\x9d\x85\x1b\x91\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00V\xac\x8aI\xb8\xb3\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
2021-05-18 14:33:58,239 | 4041 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x13\x02\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00Bm\t\xa4JO\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x02(\x19dp\x8a\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\x1a\x17\xe9\xcd%z\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00\x8e8\xd3\xcc]\xfc\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xea\x00X\xc0\x0cp\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x006\x96\xea)\x1eh\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x1a\xd7\x9d\x85\x1b\x91\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00V\xac\x8aI\xb8\xb3\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
2021-05-18 14:33:58,240 | 4041 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x13\x02\x104\xb5\r\x0c\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00Bm\t\xa4JO\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x02(\x19dp\x8a\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\x1a\x17\xe9\xcd%z\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00\x8e8\xd3\xcc]\xfc\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xea\x00X\xc0\x0cp\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x006\x96\xea)\x1eh\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x1a\xd7\x9d\x85\x1b\x91\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00V\xac\x8aI\xb8\xb3\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
2021-05-18 14:33:58,244 | 4041 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:33:58,246 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768bfbbe0>
2021-05-18 14:33:58,246 | 4041 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \x91\xd9\x97i\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:33:58,247 | 4041 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'datapath_id': {'enum_ref': None}, 'n_buffers': {'enum_ref': None}, 'n_tables': {'enum_ref': None}, 'auxiliary_id': {'enum_ref': None}, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': {'enum_ref': None}}
2021-05-18 14:33:58,249 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768b98c70>
2021-05-18 14:33:58,250 | 4041 | api.observer, update, 37 | DEBUG | observed from observable: b"\x04\x06\x00 \x0c\x02'\x03\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00"
2021-05-18 14:33:58,253 | 4041 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'datapath_id': {'enum_ref': None}, 'n_buffers': {'enum_ref': None}, 'n_tables': {'enum_ref': None}, 'auxiliary_id': {'enum_ref': None}, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': {'enum_ref': None}}
2021-05-18 14:33:58,253 | 4041 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f0768b98850>
