2021-05-05 16:43:13,468 | 3769 | proxy.proxy, start_server, 203 | INFO | Server on ('127.0.0.1', 63333)
2021-05-05 16:43:13,469 | 3769 | proxy.proxy, start_server, 206 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-05-05 16:43:15,989 | 3769 | proxy.proxy, handle_switch, 220 | INFO | Client ('127.0.0.1', 33778) is connected
2021-05-05 16:43:15,993 | 3769 | proxy.proxy, handle_switch, 220 | INFO | Client ('127.0.0.1', 33780) is connected
2021-05-05 16:43:15,995 | 3769 | proxy.proxy, handle_switch, 220 | INFO | Client ('127.0.0.1', 33782) is connected
2021-05-05 16:43:15,998 | 3769 | proxy.proxy, handle_switch, 231 | DEBUG | waiting data ......
2021-05-05 16:43:15,998 | 3769 | proxy.proxy, handle_switch, 233 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00o\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-05 16:43:15,999 | 3769 | proxy.proxy, is_closing, 103 | DEBUG | is_closing is False, s writer is <StreamWriter transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>>>>, c writer is <StreamWriter transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>>>>, s handler is <proxy.proxy.SwitchHandler object at 0x7fcf9e2a81c0>, c handler is <proxy.proxy.ControllerHandler object at 0x7fcf9e29dfa0>, s writer close? False, c writer close
2021-05-05 16:43:15,999 | 3769 | proxy.proxy, is_closing, 103 | DEBUG | is_closing is False, s writer is <StreamWriter transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>>>>, c writer is <StreamWriter transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>>>>, s handler is <proxy.proxy.SwitchHandler object at 0x7fcf9e2a81c0>, c handler is <proxy.proxy.ControllerHandler object at 0x7fcf9e29dfa0>, s writer close? False, c writer close
2021-05-05 16:43:16,000 | 3769 | proxy.proxy, send_to_controller, 72 | WARNING | Failed to send to controller : b'\x04\x00\x00\x10\x00\x00\x00o\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-05 16:43:16,002 | 3769 | proxy.proxy, handle_switch, 231 | DEBUG | waiting data ......
2021-05-05 16:43:16,003 | 3769 | proxy.proxy, handle_controller, 333 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-05 16:43:16,003 | 3769 | proxy.proxy, handle_controller, 338 | DEBUG | waiting data ......
2021-05-05 16:43:16,013 | 3769 | proxy.proxy, handle_controller, 340 | DEBUG | read b'\x04\x00\x00\x08\xae\xd4oW'
2021-05-05 16:43:16,015 | 3769 | proxy.proxy, is_closing, 103 | DEBUG | is_closing is False, s writer is <StreamWriter transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>> reader=<StreamReader waiter=<Future pending cb=[<TaskWakeupMethWrapper object at 0x7fcf9e2a8790>()]> transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>>>>, c writer is <StreamWriter transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>>>>, s handler is <proxy.proxy.SwitchHandler object at 0x7fcf9e2a81c0>, c handler is <proxy.proxy.ControllerHandler object at 0x7fcf9e29dfa0>, s writer close? False, c writer close
2021-05-05 16:43:16,015 | 3769 | proxy.proxy, is_closing, 103 | DEBUG | is_closing is False, s writer is <StreamWriter transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>> reader=<StreamReader waiter=<Future pending cb=[<TaskWakeupMethWrapper object at 0x7fcf9e2a8790>()]> transport=<_SelectorSocketTransport fd=8 read=polling write=<idle, bufsize=0>>>>, c writer is <StreamWriter transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=9 read=polling write=<idle, bufsize=0>>>>, s handler is <proxy.proxy.SwitchHandler object at 0x7fcf9e2a81c0>, c handler is <proxy.proxy.ControllerHandler object at 0x7fcf9e29dfa0>, s writer close? False, c writer close
2021-05-05 16:43:16,016 | 3769 | proxy.proxy, send_to_switch, 90 | WARNING | Failed to send to switch : b'\x04\x00\x00\x08\xae\xd4oW'
2021-05-05 16:43:16,017 | 3769 | proxy.proxy, handle_controller, 338 | DEBUG | waiting data ......
2021-05-05 16:43:16,018 | 3769 | proxy.proxy, handle_switch, 231 | DEBUG | waiting data ......
2021-05-05 16:43:16,018 | 3769 | proxy.proxy, handle_switch, 233 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00p\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-05 16:43:16,019 | 3769 | proxy.proxy, is_closing, 103 | DEBUG | is_closing is False, s writer is <StreamWriter transport=<_SelectorSocketTransport fd=10 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=10 read=polling write=<idle, bufsize=0>>>>, c writer is <StreamWriter transport=<_SelectorSocketTransport fd=12 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=12 read=polling write=<idle, bufsize=0>>>>, s handler is <proxy.proxy.SwitchHandler object at 0x7fcf9e2a81c0>, c handler is <proxy.proxy.ControllerHandler object at 0x7fcf9e29dfa0>, s writer close? False, c writer close
2021-05-05 16:43:16,019 | 3769 | proxy.proxy, is_closing, 103 | DEBUG | is_closing is False, s writer is <StreamWriter transport=<_SelectorSocketTransport fd=10 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=10 read=polling write=<idle, bufsize=0>>>>, c writer is <StreamWriter transport=<_SelectorSocketTransport fd=12 read=polling write=<idle, bufsize=0>> reader=<StreamReader transport=<_SelectorSocketTransport fd=12 read=polling write=<idle, bufsize=0>>>>, s handler is <proxy.proxy.SwitchHandler object at 0x7fcf9e2a81c0>, c handler is <proxy.proxy.ControllerHandler object at 0x7fcf9e29dfa0>, s writer close? False, c writer close
2021-05-05 16:43:16,020 | 3769 | proxy.proxy, send_to_controller, 72 | WARNING | Failed to send to controller : b'\x04\x00\x00\x10\x00\x00\x00p\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-05 16:43:16,020 | 3769 | proxy.proxy, handle_switch, 231 | DEBUG | waiting data ......
2021-05-05 16:43:16,020 | 3769 | proxy.proxy, handle_switch, 231 | DEBUG | waiting data ......
2021-05-05 16:43:16,021 | 3769 | proxy.proxy, handle_switch, 233 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00q\x00\x01\x00\x08\x00\x00\x00\x10'
