2021-05-12 08:40:45,701 | 3319 | proxy.proxy, start_server, 224 | INFO | Server on ('127.0.0.1', 63333)
2021-05-12 08:41:15,711 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43534) is connected
2021-05-12 08:41:15,714 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43536) is connected
2021-05-12 08:41:15,717 | 3319 | proxy.proxy, open_connection, 338 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-12 08:41:15,734 | 3319 | proxy.proxy, create_channel, 172 | DEBUG | no connectable controller
2021-05-12 08:41:15,738 | 3319 | proxy.proxy, open_connection, 338 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-12 08:41:15,739 | 3319 | proxy.proxy, create_channel, 172 | DEBUG | no connectable controller
2021-05-12 08:41:16,209 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43544) is connected
2021-05-12 08:41:16,211 | 3319 | proxy.proxy, open_connection, 338 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-12 08:41:16,212 | 3319 | proxy.proxy, create_channel, 172 | DEBUG | no connectable controller
2021-05-12 08:41:20,215 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43550) is connected
2021-05-12 08:41:20,218 | 3319 | proxy.proxy, open_connection, 338 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-12 08:41:20,219 | 3319 | proxy.proxy, create_channel, 172 | DEBUG | no connectable controller
2021-05-12 08:41:20,223 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43554) is connected
2021-05-12 08:41:20,224 | 3319 | proxy.proxy, open_connection, 338 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-12 08:41:20,224 | 3319 | proxy.proxy, create_channel, 172 | DEBUG | no connectable controller
2021-05-12 08:41:20,715 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43558) is connected
2021-05-12 08:41:20,716 | 3319 | proxy.proxy, open_connection, 338 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-05-12 08:41:20,716 | 3319 | proxy.proxy, create_channel, 172 | DEBUG | no connectable controller
2021-05-12 08:41:28,730 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43564) is connected
2021-05-12 08:41:28,732 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43566) is connected
2021-05-12 08:41:28,738 | 3319 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-12 08:41:28,740 | 3319 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00\x0f\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,741 | 3319 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x00\x00\x10\x00\x00\x00\x0f\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,747 | 3319 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x00\x00\x10\x00\x00\x00\x0f\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,749 | 3319 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-12 08:41:28,751 | 3319 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-12 08:41:28,752 | 3319 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00\x10\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,763 | 3319 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x00\x00\x10\x00\x00\x00\x10\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,765 | 3319 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x00\x00\x10\x00\x00\x00\x10\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,768 | 3319 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-12 08:41:28,770 | 3319 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-12 08:41:28,770 | 3319 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-12 08:41:28,771 | 3319 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\xb2\xafJ/\x04\x05\x00\x08\xb2\xafJ0'
2021-05-12 08:41:28,772 | 3319 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\xb2\xafJ/\x04\x05\x00\x08\xb2\xafJ0'
2021-05-12 08:41:28,774 | 3319 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\xb2\xafJ/\x04\x05\x00\x08\xb2\xafJ0'
2021-05-12 08:41:28,775 | 3319 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-12 08:41:28,783 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5d3d0>
2021-05-12 08:41:28,784 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00\x0f\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,893 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPHello(elements=[OFPHelloElemVersionBitmap(length=8,type=1,versions=[4])]))
2021-05-12 08:41:28,895 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5d040>
2021-05-12 08:41:28,895 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00\x10\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-12 08:41:28,896 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPHello(elements=[OFPHelloElemVersionBitmap(length=8,type=1,versions=[4])]))
2021-05-12 08:41:28,897 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5d250>
2021-05-12 08:41:28,898 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x00\x00\x08\xb2\xafJ/\x04\x05\x00\x08\xb2\xafJ0'
2021-05-12 08:41:28,898 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPHello(elements=[]))
2021-05-12 08:41:28,899 | 3319 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-12 08:41:28,899 | 3319 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-12 08:41:28,900 | 3319 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08`\xc860\x04\x05\x00\x08`\xc861'
2021-05-12 08:41:28,900 | 3319 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08`\xc860\x04\x05\x00\x08`\xc861'
2021-05-12 08:41:28,901 | 3319 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08`\xc860\x04\x05\x00\x08`\xc861'
2021-05-12 08:41:28,901 | 3319 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-12 08:41:28,901 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba4b6a0>
2021-05-12 08:41:28,902 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x00\x00\x08`\xc860\x04\x05\x00\x08`\xc861'
2021-05-12 08:41:28,903 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPHello(elements=[]))
2021-05-12 08:41:29,233 | 3319 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \xb2\xafJ0\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,237 | 3319 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \xb2\xafJ0\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,238 | 3319 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \xb2\xafJ0\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,238 | 3319 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-12 08:41:29,241 | 3319 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 `\xc861\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,245 | 3319 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 `\xc861\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,246 | 3319 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 `\xc861\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,247 | 3319 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-12 08:41:29,250 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5d040>
2021-05-12 08:41:29,251 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x06\x00 \xb2\xafJ0\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,252 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPSwitchFeatures(auxiliary_id=0,capabilities=79,datapath_id=1,n_buffers=0,n_tables=254))
2021-05-12 08:41:29,253 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5d220>
2021-05-12 08:41:29,254 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x06\x00 `\xc861\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-12 08:41:29,263 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPSwitchFeatures(auxiliary_id=0,capabilities=79,datapath_id=3,n_buffers=0,n_tables=254))
2021-05-12 08:41:29,266 | 3319 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 43572) is connected
2021-05-12 08:41:29,275 | 3319 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\xb2\xafJ1\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xb2\xafJ2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,277 | 3319 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\xb2\xafJ1\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xb2\xafJ2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,278 | 3319 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10\xb2\xafJ1\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xb2\xafJ2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,278 | 3319 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-12 08:41:29,279 | 3319 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10`\xc862\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P`\xc863\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,281 | 3319 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10`\xc862\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P`\xc863\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,281 | 3319 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10`\xc862\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P`\xc863\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,282 | 3319 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-12 08:41:29,283 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5de20>
2021-05-12 08:41:29,283 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x12\x00\x10\xb2\xafJ1\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xb2\xafJ2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,284 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPUnparseableMsg(body=b'\x00\r\x00\x00\x00\x00\x00\x00',buf=None,datapath=<ryu.ofproto.ofproto_protocol.ProtocolDesc object at 0x7ff8dba5d220>,msg_len=16,msg_type=18,version=4,xid=2997832241))
2021-05-12 08:41:29,285 | 3319 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7ff8dba5d310>
2021-05-12 08:41:29,285 | 3319 | api.observer, update, 33 | DEBUG | observed from observable: b'\x04\x12\x00\x10`\xc862\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P`\xc863\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-12 08:41:29,286 | 3319 | api.observer, update, 36 | DEBUG | parsed message : openflow(msg=OFPUnparseableMsg(body=b'\x00\r\x00\x00\x00\x00\x00\x00',buf=None,datapath=<ryu.ofproto.ofproto_protocol.ProtocolDesc object at 0x7ff8dba5de20>,msg_len=16,msg_type=18,version=4,xid=1623733810))
2021-05-12 08:41:29,288 | 3319 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x13\x02\x10\xb2\xafJ1\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00\x0e\xef\x08C!H\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x1e\x87\xac\x9b\xbf\x06\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\xba\xf5\xbb<\xed\xba\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00^a\x836\x14;\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xd6i\xc4\x06\xe6*\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\nN\x1ch+\x91\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xa6CB\xdeF\xb6\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00jY\tQ\xf2\xc8\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
2021-05-12 08:41:29,298 | 3319 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x13\x02\x10\xb2\xafJ1\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00\x0e\xef\x08C!H\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x1e\x87\xac\x9b\xbf\x06\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\xba\xf5\xbb<\xed\xba\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00^a\x836\x14;\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xd6i\xc4\x06\xe6*\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\nN\x1ch+\x91\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xa6CB\xdeF\xb6\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00jY\tQ\xf2\xc8\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
