2021-05-21 10:18:57,032 | 5513 | proxy.proxy, start_server, 224 | INFO | Server on ('127.0.0.1', 63333)
2021-05-21 10:19:03,822 | 5513 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\x92]\x05\x83\x04\x05\x00\x08\x92]\x05\x84'
2021-05-21 10:19:03,822 | 5513 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\x92]\x05\x83\x04\x05\x00\x08\x92]\x05\x84'
2021-05-21 10:19:03,823 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:03,823 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909460>
2021-05-21 10:19:03,823 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00+\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-21 10:19:03,824 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:03,826 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 16, 'enum_ref': None}
2021-05-21 10:19:03,827 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 43, 'enum_ref': None}
2021-05-21 10:19:03,827 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 1, 'enum_ref': None}
2021-05-21 10:19:03,828 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,828 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 0, 'length': 16, 'xid': 43}, 'elements': [{'element_type': 1, 'length': 8, 'content': {'enum_ref': None}}]}
2021-05-21 10:19:03,829 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909610>
2021-05-21 10:19:03,830 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00,\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-21 10:19:03,830 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:03,833 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 16, 'enum_ref': None}
2021-05-21 10:19:03,838 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 44, 'enum_ref': None}
2021-05-21 10:19:03,840 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 1, 'enum_ref': None}
2021-05-21 10:19:03,841 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,841 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 0, 'length': 16, 'xid': 44}, 'elements': [{'element_type': 1, 'length': 8, 'content': {'enum_ref': None}}]}
2021-05-21 10:19:03,843 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909790>
2021-05-21 10:19:03,859 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00-\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-21 10:19:03,861 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:03,862 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 16, 'enum_ref': None}
2021-05-21 10:19:03,862 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 45, 'enum_ref': None}
2021-05-21 10:19:03,863 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 1, 'enum_ref': None}
2021-05-21 10:19:03,863 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,864 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 0, 'length': 16, 'xid': 45}, 'elements': [{'element_type': 1, 'length': 8, 'content': {'enum_ref': None}}]}
2021-05-21 10:19:03,864 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909370>
2021-05-21 10:19:03,865 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x00\x00\x08\x92]\x05\x83\x04\x05\x00\x08\x92]\x05\x84'
2021-05-21 10:19:03,868 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:03,874 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,875 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 2455569795, 'enum_ref': None}
2021-05-21 10:19:03,875 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 1029, 'enum_ref': None}
2021-05-21 10:19:03,876 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,876 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 2455569795}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-05-21 10:19:03,877 | 5513 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-21 10:19:03,881 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:03,882 | 5513 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\xfcp2\r\x04\x05\x00\x08\xfcp2\x0e'
2021-05-21 10:19:03,884 | 5513 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\xfcp2\r\x04\x05\x00\x08\xfcp2\x0e'
2021-05-21 10:19:03,885 | 5513 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\xfcp2\r\x04\x05\x00\x08\xfcp2\x0e'
2021-05-21 10:19:03,890 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:03,890 | 5513 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-21 10:19:03,890 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:03,891 | 5513 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\x00\x00\x82#\x04\x05\x00\x08\x00\x00\x82$'
2021-05-21 10:19:03,891 | 5513 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\x00\x00\x82#\x04\x05\x00\x08\x00\x00\x82$'
2021-05-21 10:19:03,892 | 5513 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\x00\x00\x82#\x04\x05\x00\x08\x00\x00\x82$'
2021-05-21 10:19:03,892 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:03,893 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c8fac40>
2021-05-21 10:19:03,897 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x00\x00\x08\xfcp2\r\x04\x05\x00\x08\xfcp2\x0e'
2021-05-21 10:19:03,898 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:03,905 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,908 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4235211277, 'enum_ref': None}
2021-05-21 10:19:03,909 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 1029, 'enum_ref': None}
2021-05-21 10:19:03,913 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,914 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 4235211277}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-05-21 10:19:03,918 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909220>
2021-05-21 10:19:03,918 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x00\x00\x08\x00\x00\x82#\x04\x05\x00\x08\x00\x00\x82$'
2021-05-21 10:19:03,919 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:03,919 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,920 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 33315, 'enum_ref': None}
2021-05-21 10:19:03,920 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 1029, 'enum_ref': None}
2021-05-21 10:19:03,921 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 8, 'enum_ref': None}
2021-05-21 10:19:03,921 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 33315}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-05-21 10:19:04,286 | 5513 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \x92]\x05\x84\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,286 | 5513 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \x92]\x05\x84\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,288 | 5513 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \x92]\x05\x84\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,289 | 5513 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-21 10:19:04,289 | 5513 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \xfcp2\x0e\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,291 | 5513 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \xfcp2\x0e\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,292 | 5513 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \xfcp2\x0e\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,292 | 5513 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-21 10:19:04,293 | 5513 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \x00\x00\x82$\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,297 | 5513 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \x00\x00\x82$\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,300 | 5513 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \x00\x00\x82$\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,301 | 5513 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-21 10:19:04,306 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909880>
2021-05-21 10:19:04,306 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x06\x00 \x92]\x05\x84\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,307 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:04,308 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 32, 'enum_ref': None}
2021-05-21 10:19:04,308 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 2455569796, 'enum_ref': None}
2021-05-21 10:19:04,309 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,310 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 254, 'enum_ref': None}
2021-05-21 10:19:04,311 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,312 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': Capabilities(79), 'enum_ref': <class 'pyof.v0x04.controller2switch.features_reply.Capabilities'>}
2021-05-21 10:19:04,315 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,316 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 2455569796}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': 0}
2021-05-21 10:19:04,317 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c909a30>
2021-05-21 10:19:04,319 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x06\x00 \xfcp2\x0e\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,320 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:04,326 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 32, 'enum_ref': None}
2021-05-21 10:19:04,327 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4235211278, 'enum_ref': None}
2021-05-21 10:19:04,328 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,328 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 254, 'enum_ref': None}
2021-05-21 10:19:04,328 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,329 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': Capabilities(79), 'enum_ref': <class 'pyof.v0x04.controller2switch.features_reply.Capabilities'>}
2021-05-21 10:19:04,329 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,330 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 4235211278}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': 0}
2021-05-21 10:19:04,331 | 5513 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f381c9099a0>
2021-05-21 10:19:04,331 | 5513 | api.observer, update, 38 | DEBUG | observed from observable: b'\x04\x06\x00 \x00\x00\x82$\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-21 10:19:04,334 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 4, 'enum_ref': None}
2021-05-21 10:19:04,335 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 32, 'enum_ref': None}
2021-05-21 10:19:04,341 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 33316, 'enum_ref': None}
2021-05-21 10:19:04,342 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,342 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 254, 'enum_ref': None}
2021-05-21 10:19:04,343 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,344 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': Capabilities(79), 'enum_ref': <class 'pyof.v0x04.controller2switch.features_reply.Capabilities'>}
2021-05-21 10:19:04,345 | 5513 | api.observer, todict, 44 | DEBUG | UBIntBase, key : {'_value': 0, 'enum_ref': None}
2021-05-21 10:19:04,348 | 5513 | api.observer, parse, 21 | INFO | Parsed msg : {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 33316}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': 0}
2021-05-21 10:19:04,351 | 5513 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\x92]\x05\x85\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x92]\x05\x86\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,352 | 5513 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\x92]\x05\x85\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x92]\x05\x86\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,353 | 5513 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10\x92]\x05\x85\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x92]\x05\x86\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,353 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:04,358 | 5513 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\xfcp2\x0f\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xfcp2\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,359 | 5513 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\xfcp2\x0f\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xfcp2\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,363 | 5513 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10\xfcp2\x0f\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xfcp2\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,364 | 5513 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-21 10:19:04,364 | 5513 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\x00\x00\x82%\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x00\x00\x82&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-21 10:19:04,368 | 5513 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\x00\x00\x82%\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x00\x00\x82&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
