2021-05-18 14:20:57,116 | 3455 | proxy.proxy, start_server, 224 | INFO | Server on ('127.0.0.1', 63333)
2021-05-18 14:22:06,930 | 3455 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x00\x00\x10\x00\x00\x00\x1d\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:22:06,934 | 3455 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x00\x00\x10\x00\x00\x00\x1d\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:22:06,936 | 3455 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:22:06,939 | 3455 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-18 14:22:06,946 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:06,947 | 3455 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\xf5f=\x19\x04\x05\x00\x08\xf5f=\x1a'
2021-05-18 14:22:06,947 | 3455 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\xf5f=\x19\x04\x05\x00\x08\xf5f=\x1a'
2021-05-18 14:22:06,952 | 3455 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\xf5f=\x19\x04\x05\x00\x08\xf5f=\x1a'
2021-05-18 14:22:06,957 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:06,957 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe54ba700>
2021-05-18 14:22:06,958 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00\x1b\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:22:06,959 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : Object of type Header is not JSON serializable
2021-05-18 14:22:06,960 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe53ec850>
2021-05-18 14:22:06,962 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00\x1c\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:22:06,970 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : Object of type Header is not JSON serializable
2021-05-18 14:22:06,971 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe53ec5e0>
2021-05-18 14:22:06,973 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00\x1d\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:22:06,988 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : Object of type Header is not JSON serializable
2021-05-18 14:22:06,990 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe53ec4c0>
2021-05-18 14:22:06,991 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x08\xf5f=\x19\x04\x05\x00\x08\xf5f=\x1a'
2021-05-18 14:22:06,996 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:22:06,998 | 3455 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-18 14:22:07,004 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:07,005 | 3455 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\x9a`G2\x04\x05\x00\x08\x9a`G3'
2021-05-18 14:22:07,006 | 3455 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\x9a`G2\x04\x05\x00\x08\x9a`G3'
2021-05-18 14:22:07,009 | 3455 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\x9a`G2\x04\x05\x00\x08\x9a`G3'
2021-05-18 14:22:07,011 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:07,012 | 3455 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-18 14:22:07,016 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:07,018 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe54afbe0>
2021-05-18 14:22:07,018 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x08\x9a`G2\x04\x05\x00\x08\x9a`G3'
2021-05-18 14:22:07,019 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:22:07,020 | 3455 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\x97\xc3\x99\x98\x04\x05\x00\x08\x97\xc3\x99\x99'
2021-05-18 14:22:07,021 | 3455 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\x97\xc3\x99\x98\x04\x05\x00\x08\x97\xc3\x99\x99'
2021-05-18 14:22:07,028 | 3455 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\x97\xc3\x99\x98\x04\x05\x00\x08\x97\xc3\x99\x99'
2021-05-18 14:22:07,035 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:07,036 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe54ba700>
2021-05-18 14:22:07,038 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x08\x97\xc3\x99\x98\x04\x05\x00\x08\x97\xc3\x99\x99'
2021-05-18 14:22:07,047 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:22:07,396 | 3455 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \xf5f=\x1a\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,397 | 3455 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \xf5f=\x1a\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,399 | 3455 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \xf5f=\x1a\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,400 | 3455 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:22:07,401 | 3455 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \x9a`G3\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,401 | 3455 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \x9a`G3\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,404 | 3455 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \x9a`G3\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,404 | 3455 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:22:07,405 | 3455 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \x97\xc3\x99\x99\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,405 | 3455 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \x97\xc3\x99\x99\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,410 | 3455 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \x97\xc3\x99\x99\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,411 | 3455 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:22:07,412 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe54babb0>
2021-05-18 14:22:07,416 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \xf5f=\x1a\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,417 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : Object of type Header is not JSON serializable
2021-05-18 14:22:07,417 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe54ba670>
2021-05-18 14:22:07,418 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \x9a`G3\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,418 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : Object of type Header is not JSON serializable
2021-05-18 14:22:07,419 | 3455 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7febe53ecaf0>
2021-05-18 14:22:07,420 | 3455 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \x97\xc3\x99\x99\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:22:07,421 | 3455 | api.observer, update, 47 | ERROR | Failed to unpack data : Object of type Header is not JSON serializable
2021-05-18 14:22:07,422 | 3455 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\xf5f=\x1b\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xf5f=\x1c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:22:07,425 | 3455 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\xf5f=\x1b\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xf5f=\x1c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:22:07,426 | 3455 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10\xf5f=\x1b\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\xf5f=\x1c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:22:07,426 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:07,427 | 3455 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\x9a`G4\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x9a`G5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:22:07,430 | 3455 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\x9a`G4\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x9a`G5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:22:07,430 | 3455 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10\x9a`G4\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x9a`G5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:22:07,433 | 3455 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:22:07,436 | 3455 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\x97\xc3\x99\x9a\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x97\xc3\x99\x9b\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
