2021-05-18 14:35:47,013 | 4061 | proxy.proxy, start_server, 224 | INFO | Server on ('127.0.0.1', 63333)
2021-05-18 14:35:52,177 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,178 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1bbdc0>
2021-05-18 14:35:52,179 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00(\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,180 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'elements': [{'element_type': {'enum_ref': None}, 'length': {'enum_ref': None}, 'content': {'enum_ref': None}}]}
2021-05-18 14:35:52,186 | 4061 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 46570) is connected
2021-05-18 14:35:52,187 | 4061 | proxy.proxy, handle_switch, 241 | INFO | Client ('127.0.0.1', 46572) is connected
2021-05-18 14:35:52,189 | 4061 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x05\x00\x08\x87{w\xa4'
2021-05-18 14:35:52,191 | 4061 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x05\x00\x08\x87{w\xa4'
2021-05-18 14:35:52,192 | 4061 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x05\x00\x08\x87{w\xa4'
2021-05-18 14:35:52,193 | 4061 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:35:52,193 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1c6580>
2021-05-18 14:35:52,194 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x05\x00\x08\x87{w\xa4'
2021-05-18 14:35:52,194 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}}
2021-05-18 14:35:52,198 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,202 | 4061 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00)\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,204 | 4061 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x00\x00\x10\x00\x00\x00)\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,205 | 4061 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x00\x00\x10\x00\x00\x00)\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,206 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,208 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,209 | 4061 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x00\x00\x10\x00\x00\x00*\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,218 | 4061 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x00\x00\x10\x00\x00\x00*\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,219 | 4061 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x00\x00\x10\x00\x00\x00*\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,219 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,220 | 4061 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-18 14:35:52,220 | 4061 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:35:52,221 | 4061 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\xcfy\xf2\xa0\x04\x05\x00\x08\xcfy\xf2\xa1'
2021-05-18 14:35:52,224 | 4061 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\xcfy\xf2\xa0\x04\x05\x00\x08\xcfy\xf2\xa1'
2021-05-18 14:35:52,232 | 4061 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\xcfy\xf2\xa0\x04\x05\x00\x08\xcfy\xf2\xa1'
2021-05-18 14:35:52,233 | 4061 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:35:52,234 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1d58b0>
2021-05-18 14:35:52,235 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00)\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,236 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'elements': [{'element_type': {'enum_ref': None}, 'length': {'enum_ref': None}, 'content': {'enum_ref': None}}]}
2021-05-18 14:35:52,238 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1d5520>
2021-05-18 14:35:52,238 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x10\x00\x00\x00*\x00\x01\x00\x08\x00\x00\x00\x10'
2021-05-18 14:35:52,239 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'elements': [{'element_type': {'enum_ref': None}, 'length': {'enum_ref': None}, 'content': {'enum_ref': None}}]}
2021-05-18 14:35:52,243 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1d56d0>
2021-05-18 14:35:52,248 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x08\xcfy\xf2\xa0\x04\x05\x00\x08\xcfy\xf2\xa1'
2021-05-18 14:35:52,249 | 4061 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:35:52,250 | 4061 | proxy.proxy, handle_controller, 355 | INFO | connected Controller ('127.0.0.1', 6633)
2021-05-18 14:35:52,250 | 4061 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:35:52,251 | 4061 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x00\x00\x08\xde\xe7\xae\r\x04\x05\x00\x08\xde\xe7\xae\x0e'
2021-05-18 14:35:52,252 | 4061 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x00\x00\x08\xde\xe7\xae\r\x04\x05\x00\x08\xde\xe7\xae\x0e'
2021-05-18 14:35:52,261 | 4061 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x00\x00\x08\xde\xe7\xae\r\x04\x05\x00\x08\xde\xe7\xae\x0e'
2021-05-18 14:35:52,261 | 4061 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:35:52,262 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1bbdc0>
2021-05-18 14:35:52,262 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x00\x00\x08\xde\xe7\xae\r\x04\x05\x00\x08\xde\xe7\xae\x0e'
2021-05-18 14:35:52,263 | 4061 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:35:52,406 | 4061 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \x87{w\xa4\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,407 | 4061 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \x87{w\xa4\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,408 | 4061 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \x87{w\xa4\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,409 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,409 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1d5520>
2021-05-18 14:35:52,410 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \x87{w\xa4\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,411 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'datapath_id': {'enum_ref': None}, 'n_buffers': {'enum_ref': None}, 'n_tables': {'enum_ref': None}, 'auxiliary_id': {'enum_ref': None}, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': {'enum_ref': None}}
2021-05-18 14:35:52,412 | 4061 | proxy.proxy, handle_controller, 362 | DEBUG | read b'\x04\x12\x00\x10\x87{w\xa5\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x87{w\xa6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:35:52,414 | 4061 | proxy.proxy, send_to_switch, 291 | DEBUG | sent data to switch: b'\x04\x12\x00\x10\x87{w\xa5\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x87{w\xa6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:35:52,415 | 4061 | proxy.proxy, send_to_switch, 92 | DEBUG | set data and sent to switch : b'\x04\x12\x00\x10\x87{w\xa5\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x87{w\xa6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:35:52,415 | 4061 | proxy.proxy, handle_controller, 360 | DEBUG | waiting data ......
2021-05-18 14:35:52,416 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1e3ee0>
2021-05-18 14:35:52,417 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x12\x00\x10\x87{w\xa5\x00\r\x00\x00\x00\x00\x00\x00\x04\x0e\x00P\x87{w\xa6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'
2021-05-18 14:35:52,419 | 4061 | api.observer, update, 47 | ERROR | Failed to unpack data : invalid packet
2021-05-18 14:35:52,419 | 4061 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \xcfy\xf2\xa1\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,430 | 4061 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \xcfy\xf2\xa1\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,431 | 4061 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \xcfy\xf2\xa1\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,432 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,433 | 4061 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x06\x00 \xde\xe7\xae\x0e\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,436 | 4061 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x06\x00 \xde\xe7\xae\x0e\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,438 | 4061 | proxy.proxy, send_to_controller, 74 | DEBUG | set data and sent to controller : b'\x04\x06\x00 \xde\xe7\xae\x0e\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,438 | 4061 | proxy.proxy, handle_switch, 252 | DEBUG | waiting data ......
2021-05-18 14:35:52,439 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1e3c10>
2021-05-18 14:35:52,440 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \xcfy\xf2\xa1\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,445 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'datapath_id': {'enum_ref': None}, 'n_buffers': {'enum_ref': None}, 'n_tables': {'enum_ref': None}, 'auxiliary_id': {'enum_ref': None}, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': {'enum_ref': None}}
2021-05-18 14:35:52,446 | 4061 | proxy.observable, notify_observers, 63 | DEBUG | notify data to observer: <proxy.packet.Message object at 0x7f857d1e3d90>
2021-05-18 14:35:52,446 | 4061 | api.observer, update, 37 | DEBUG | observed from observable: b'\x04\x06\x00 \xde\xe7\xae\x0e\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\xfe\x00\x00\x00\x00\x00\x00O\x00\x00\x00\x00'
2021-05-18 14:35:52,449 | 4061 | api.observer, update, 42 | DEBUG | parsed message : {'header': {'version': {'enum_ref': None}, 'message_type': {}, 'length': {'enum_ref': None}, 'xid': {'enum_ref': None}}, 'datapath_id': {'enum_ref': None}, 'n_buffers': {'enum_ref': None}, 'n_tables': {'enum_ref': None}, 'auxiliary_id': {'enum_ref': None}, 'pad': {'enum_ref': None}, 'capabilities': {}, 'reserved': {'enum_ref': None}}
2021-05-18 14:35:52,450 | 4061 | proxy.proxy, handle_switch, 255 | DEBUG | read b'\x04\x13\x02\x10\x87{w\xa5\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00Bm\t\xa4JO\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x02(\x19dp\x8a\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\x1a\x17\xe9\xcd%z\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00\x8e8\xd3\xcc]\xfc\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xea\x00X\xc0\x0cp\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x006\x96\xea)\x1eh\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x1a\xd7\x9d\x85\x1b\x91\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00V\xac\x8aI\xb8\xb3\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
2021-05-18 14:35:52,461 | 4061 | proxy.proxy, send_to_controller, 396 | DEBUG | sent data to controller: b'\x04\x13\x02\x10\x87{w\xa5\x00\r\x00\x00\x00\x00\x00\x00\xff\xff\xff\xfe\x00\x00\x00\x00Bm\t\xa4JO\x00\x00s1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x05\x00\x00\x00\x00\x02(\x19dp\x8a\x00\x00s1-eth5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\x00\x1a\x17\xe9\xcd%z\x00\x00s1-eth7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x00\x00\x8e8\xd3\xcc]\xfc\x00\x00s1-eth4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x06\x00\x00\x00\x00\xea\x00X\xc0\x0cp\x00\x00s1-eth6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x006\x96\xea)\x1eh\x00\x00s1-eth1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x1a\xd7\x9d\x85\x1b\x91\x00\x00s1-eth2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00V\xac\x8aI\xb8\xb3\x00\x00s1-eth3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x04\x00\x00\x08@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x96\x80\x00\x00\x00\x00'
